reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
02;2020-06-17;0;0;0;6;6;12;79;33509
02;2020-06-17;0;0;0;6;3;9;89;18767
02;2020-06-17;0;0;0;1;1;2;90;5498
02;2020-06-17;1;0;1;130;112;242;0;358749
03;2020-06-17;10;4;18;24;32;62;09;62043
03;2020-06-17;24;17;41;61;54;117;19;58638
03;2020-06-17;20;23;49;76;70;156;29;40421
03;2020-06-17;27;29;62;92;88;194;39;39602
03;2020-06-17;25;19;45;78;77;158;49;34757
03;2020-06-17;19;15;35;53;63;121;59;27026
03;2020-06-17;9;17;27;37;46;85;69;17446
03;2020-06-17;6;3;9;13;24;37;79;7368
03;2020-06-17;1;0;1;3;6;9;89;2721
03;2020-06-17;0;1;1;0;2;2;90;669
03;2020-06-17;141;128;288;437;462;941;0;290691
04;2020-06-17;1;0;1;11;20;34;09;121691
04;2020-06-17;0;0;0;33;25;58;19;134452
04;2020-06-17;1;0;1;63;47;110;29;98215
04;2020-06-17;1;0;1;57;36;94;39;104568
04;2020-06-17;0;0;0;44;34;78;49;113615
04;2020-06-17;1;1;2;41;63;104;59;125597
04;2020-06-17;0;0;0;45;42;88;69;89851
04;2020-06-17;0;0;0;25;26;53;79;46693
04;2020-06-17;0;0;0;10;11;21;89;20815
04;2020-06-17;0;0;0;5;3;8;90;4462
04;2020-06-17;4;1;5;334;307;648;0;859959
05;2020-06-17;0;0;0;0;0;0;09;703.704828175651
05;2020-06-17;0;0;0;0;0;0;19;723.725880519921
05;2020-06-17;0;0;0;0;0;0;29;475.133162078732
05;2020-06-17;0;0;0;0;0;0;39;764.547319147651
05;2020-06-17;0;0;0;0;0;0;49;1017.17633756848
05;2020-06-17;0;0;0;0;0;0;59;978.233665832332
05;2020-06-17;0;0;0;0;0;0;69;674.735312241807
05;2020-06-17;0;0;0;0;0;0;79;405.196420115493
05;2020-06-17;0;0;0;0;0;0;89;210.595968638888
05;2020-06-17;0;0;0;0;0;0;90;43.9511056810479
05;2020-06-17;0;0;0;0;0;0;0;5997
06;2020-06-17;1;1;2;11;10;21;09;84963
06;2020-06-17;1;1;2;5;3;8;19;65294
06;2020-06-17;0;1;2;9;5;17;29;36651
06;2020-06-17;4;1;6;9;5;19;39;37697
06;2020-06-17;3;0;4;13;3;20;49;28132
06;2020-06-17;2;1;5;2;4;13;59;14768
06;2020-06-17;0;2;2;2;4;9;69;7746
06;2020-06-17;1;0;1;2;1;3;79;3034
06;2020-06-17;0;0;0;0;0;0;89;1005
06;2020-06-17;0;0;0;0;0;0;90;181
06;2020-06-17;12;7;24;53;35;110;0;279471
07;2020-06-17;0;0;0;0;0;0;09;1034
07;2020-06-17;0;0;0;0;0;3;19;835
07;2020-06-17;0;0;0;0;0;6;29;1605
07;2020-06-17;0;0;0;0;0;4;39;1752
07;2020-06-17;0;0;0;0;0;2;49;1808
07;2020-06-17;0;0;0;1;1;4;59;1548
07;2020-06-17;0;0;0;0;1;3;69;742
07;2020-06-17;0;0;0;0;0;0;79;421
07;2020-06-17;0;0;0;0;0;0;89;181
07;2020-06-17;0;0;0;0;0;0;90;35
07;2020-06-17;0;0;0;1;2;22;0;9961
08;2020-06-17;0;0;0;0;0;0;09;5712.98144471701
08;2020-06-17;0;0;0;0;0;0;19;5939.43465671908
08;2020-06-17;0;0;0;2;3;5;29;3799.05464202964
08;2020-06-17;0;0;0;1;7;8;39;4598.38462039786
08;2020-06-17;0;0;0;0;5;5;49;5611.98359257117
08;2020-06-17;0;0;0;2;4;6;59;5042.53434487755
08;2020-06-17;0;0;0;0;0;0;69;3060.02499200135
08;2020-06-17;0;0;0;0;1;1;79;1152.93437717932
08;2020-06-17;0;0;0;0;0;0;89;346.012162334751
08;2020-06-17;0;0;0;0;0;0;90;70.6551671722845
08;2020-06-17;0;0;0;5;20;25;0;35334
11;2020-06-17;4;5;9;182;212;441;09;1594856
11;2020-06-17;4;4;8;253;253;550;19;1546109
11;2020-06-17;5;11;17;570;400;1079;29;1651917
11;2020-06-17;16;14;30;724;534;1366;39;1757848
11;2020-06-17;14;10;27;617;510;1195;49;1671811
11;2020-06-17;13;11;24;600;526;1190;59;1538636
11;2020-06-17;11;1;12;527;500;1083;69;1177841
11;2020-06-17;6;5;11;437;460;936;79;792962
11;2020-06-17;5;6;11;332;273;624;89;424358
11;2020-06-17;7;0;7;153;57;212;90;121872
11;2020-06-17;85;67;158;4395;3729;8687;0;12278210
24;2020-06-17;0;1;1;25;29;56;09;284406
24;2020-06-17;0;0;0;29;36;67;19;314164
24;2020-06-17;1;1;2;93;48;143;29;248773
24;2020-06-17;1;2;3;74;53;133;39;292368
24;2020-06-17;1;2;3;74;53;133;49;320587
24;2020-06-17;0;1;1;81;74;163;59;340563
24;2020-06-17;1;0;1;60;53;119;69;330686
24;2020-06-17;0;0;0;55;85;143;79;240021
24;2020-06-17;0;0;0;103;53;157;89;144224
24;2020-06-17;0;0;0;95;28;123;90;43281
24;2020-06-17;4;7;11;689;512;1237;0;2559073
27;2020-06-17;0;0;0;23;16;66;09;293052
27;2020-06-17;0;1;1;30;40;88;19;333965
27;2020-06-17;1;1;2;59;55;158;29;276000
27;2020-06-17;0;0;1;64;54;154;39;315411
27;2020-06-17;0;0;1;70;66;171;49;341897
27;2020-06-17;0;0;0;76;68;196;59;373767
27;2020-06-17;0;0;0;80;86;219;69;370797
27;2020-06-17;0;0;0;92;101;233;79;274422
27;2020-06-17;0;1;4;97;95;224;89;158471
27;2020-06-17;0;0;0;93;30;127;90;45257
27;2020-06-17;1;3;9;685;611;1637;0;2783039
28;2020-06-17;1;1;2;33;40;80;09;367591
28;2020-06-17;1;0;1;54;60;132;19;413746
28;2020-06-17;3;2;5;105;90;216;29;341929
28;2020-06-17;0;0;0;102;67;197;39;385115
28;2020-06-17;3;2;5;116;65;206;49;407095
28;2020-06-17;4;1;5;128;97;252;59;435868
28;2020-06-17;3;1;4;96;94;217;69;428446
28;2020-06-17;1;0;1;78;74;188;79;298735
28;2020-06-17;4;2;6;101;59;178;89;175068
28;2020-06-17;3;1;4;66;23;94;90;49907
28;2020-06-17;23;10;33;879;669;1760;0;3303500
32;2020-06-17;1;0;4;78;64;187;09;731751
32;2020-06-17;0;0;1;101;83;248;19;793787
32;2020-06-17;0;6;12;150;141;399;29;690891
32;2020-06-17;1;2;3;139;154;425;39;752457
32;2020-06-17;2;5;8;133;134;370;49;759226
32;2020-06-17;1;0;2;155;177;457;59;763464
32;2020-06-17;0;1;2;128;149;376;69;702149
32;2020-06-17;7;3;11;130;133;341;79;452001
32;2020-06-17;4;1;8;148;83;301;89;253185
32;2020-06-17;0;1;1;70;27;136;90;63751
32;2020-06-17;16;19;52;1232;1145;3240;0;5962662
44;2020-06-17;0;1;1;68;80;196;09;598364
44;2020-06-17;1;3;4;108;102;305;19;659759
44;2020-06-17;3;2;5;256;200;599;29;616448
44;2020-06-17;5;2;7;275;186;613;39;675514
44;2020-06-17;7;2;9;290;172;624;49;694218
44;2020-06-17;5;0;5;290;237;711;59;754610
44;2020-06-17;2;2;4;281;262;719;69;703015
44;2020-06-17;3;4;11;219;229;644;79;465823
44;2020-06-17;2;7;10;201;164;457;89;276017
44;2020-06-17;2;0;2;83;30;127;90;67979
44;2020-06-17;30;23;58;2071;1662;4995;0;5511747
52;2020-06-17;0;0;0;43;49;122;09;437494
52;2020-06-17;0;0;0;71;43;153;19;496015
52;2020-06-17;1;0;1;92;69;227;29;397640
52;2020-06-17;1;2;3;109;78;281;39;456089
52;2020-06-17;0;1;1;100;64;243;49;487292
52;2020-06-17;0;0;0;96;79;265;59;483216
52;2020-06-17;1;1;2;83;57;192;69;463141
52;2020-06-17;2;0;3;71;49;179;79;327708
52;2020-06-17;0;0;0;122;77;253;89;195383
52;2020-06-17;1;2;3;61;23;117;90;57819
52;2020-06-17;6;6;13;848;588;2032;0;3801797
53;2020-06-17;0;0;0;28;48;77;09;356171
53;2020-06-17;0;0;0;42;36;78;19;417460
53;2020-06-17;0;1;1;53;70;125;29;336312
53;2020-06-17;0;0;0;56;62;121;39;378200
53;2020-06-17;0;0;0;53;50;106;49;424113
53;2020-06-17;0;0;0;54;48;102;59;442875
53;2020-06-17;0;0;0;58;51;111;69;436709
53;2020-06-17;0;0;0;62;59;123;79;310902
53;2020-06-17;1;1;2;120;63;184;89;188000
53;2020-06-17;3;0;3;82;15;98;90;49637
53;2020-06-17;4;2;6;608;502;1125;0;3340379
75;2020-06-17;0;0;0;55;53;125;09;598395
75;2020-06-17;1;0;1;80;75;202;19;694926
75;2020-06-17;0;1;1;122;123;280;29;595642
75;2020-06-17;1;0;1;108;102;237;39;679104
75;2020-06-17;0;0;0;136;101;267;49;757513
75;2020-06-17;0;0;0;126;83;247;59;804241
75;2020-06-17;1;0;1;104;149;288;69;809683
75;2020-06-17;0;0;0;139;118;284;79;601384
75;2020-06-17;0;0;0;95;82;182;89;353294
75;2020-06-17;0;0;0;54;22;79;90;105800
75;2020-06-17;3;1;4;1021;908;2193;0;5999982
76;2020-06-17;2;0;2;47;64;121;09;624545
76;2020-06-17;0;0;0;115;114;260;19;695911
76;2020-06-17;1;0;2;175;147;359;29;635780
76;2020-06-17;1;2;3;151;144;324;39;694345
76;2020-06-17;2;1;3;149;135;311;49;740353
76;2020-06-17;1;1;2;180;167;378;59;786358
76;2020-06-17;1;0;1;174;167;375;69;753886
76;2020-06-17;0;1;1;161;155;350;79;572470
76;2020-06-17;0;0;0;160;132;320;89;325110
76;2020-06-17;0;1;1;83;43;136;90;96100
76;2020-06-17;8;6;15;1396;1268;2935;0;5924858
84;2020-06-17;4;1;7;104;106;250;09;940637
84;2020-06-17;1;2;3;117;123;286;19;999616
84;2020-06-17;4;4;9;228;238;530;29;894918
84;2020-06-17;0;2;6;227;168;477;39;1005784
84;2020-06-17;4;0;8;222;149;431;49;1035354
84;2020-06-17;1;1;3;259;197;525;59;1044459
84;2020-06-17;0;0;0;200;224;471;69;926660
84;2020-06-17;1;0;1;201;210;460;79;687362
84;2020-06-17;2;0;2;208;158;417;89;387722
84;2020-06-17;2;0;2;145;46;201;90;109865
84;2020-06-17;19;10;41;1912;1619;4049;0;8032377
93;2020-06-17;1;0;3;52;85;178;09;551927
93;2020-06-17;0;2;2;83;91;237;19;576838
93;2020-06-17;1;1;5;143;105;367;29;509956
93;2020-06-17;0;2;2;170;153;433;39;599102
93;2020-06-17;3;2;7;147;154;402;49;631386
93;2020-06-17;1;0;1;186;169;452;59;678493
93;2020-06-17;0;1;1;177;168;441;69;632786
93;2020-06-17;0;0;1;211;226;537;79;509519
93;2020-06-17;0;0;1;214;157;412;89;284990
93;2020-06-17;1;0;1;182;58;254;90;80654
93;2020-06-17;7;8;24;1565;1367;3714;0;5055651
94;2020-06-17;0;0;0;2;3;5;09;33744
94;2020-06-17;0;0;0;2;7;10;19;34811
94;2020-06-17;0;0;0;11;3;16;29;33361
94;2020-06-17;0;0;0;12;16;29;39;43624
94;2020-06-17;0;1;1;12;7;19;49;45205
94;2020-06-17;0;0;0;15;11;32;59;47970
94;2020-06-17;0;0;0;21;13;41;69;45095
94;2020-06-17;0;0;0;11;25;38;79;36685
94;2020-06-17;0;0;0;10;5;15;89;19405
94;2020-06-17;0;0;0;2;2;4;90;4779
94;2020-06-17;0;1;1;98;93;210;0;344679
01;2020-06-18;0;0;0;0;0;1;09;40134
01;2020-06-18;0;0;0;5;0;18;19;50483
01;2020-06-18;0;0;1;6;5;43;29;34558
01;2020-06-18;0;0;0;5;3;20;39;37149
01;2020-06-18;0;0;0;7;6;21;49;48928
01;2020-06-18;0;0;0;15;5;33;59;60524
01;2020-06-18;0;0;0;23;12;55;69;51113
01;2020-06-18;0;0;0;8;12;21;79;33062
01;2020-06-18;0;0;0;2;3;6;89;16008
01;2020-06-18;0;0;0;0;0;0;90;4920
01;2020-06-18;0;0;1;71;46;218;0;376879
02;2020-06-18;0;0;0;5;3;8;09;33991
02;2020-06-18;0;0;0;12;15;27;19;43014
02;2020-06-18;1;0;1;31;22;53;29;31496
02;2020-06-18;0;0;0;10;9;19;39;34280
02;2020-06-18;0;0;0;13;13;26;49;42967
02;2020-06-18;0;0;0;19;11;30;59;62671
02;2020-06-18;0;0;0;19;18;38;69;52556
02;2020-06-18;1;0;1;7;3;10;79;33509
02;2020-06-18;0;0;0;0;3;3;89;18767
02;2020-06-18;0;0;0;1;1;2;90;5498
02;2020-06-18;2;0;2;117;98;216;0;358749
03;2020-06-18;3;4;8;17;13;31;09;62043
03;2020-06-18;12;11;24;41;44;87;19;58638
03;2020-06-18;18;18;37;81;62;147;29;40421
03;2020-06-18;25;9;36;86;59;150;39;39602
03;2020-06-18;19;21;40;75;65;143;49;34757
03;2020-06-18;4;13;17;41;52;97;59;27026
03;2020-06-18;4;9;15;25;32;59;69;17446
03;2020-06-18;2;2;4;9;15;24;79;7368
03;2020-06-18;0;3;3;5;7;13;89;2721
03;2020-06-18;0;0;0;4;0;4;90;669
03;2020-06-18;87;90;184;384;349;755;0;290691
04;2020-06-18;0;0;0;7;9;17;09;121691
04;2020-06-18;0;0;0;29;21;50;19;134452
04;2020-06-18;0;0;0;61;59;121;29;98215
04;2020-06-18;0;0;0;45;36;82;39;104568
04;2020-06-18;0;0;0;37;28;66;49;113615
04;2020-06-18;0;0;0;41;27;70;59;125597
04;2020-06-18;0;0;0;33;26;59;69;89851
04;2020-06-18;0;0;0;19;15;34;79;46693
04;2020-06-18;0;0;0;1;3;5;89;20815
04;2020-06-18;0;0;0;2;2;4;90;4462
04;2020-06-18;0;0;0;275;226;508;0;859959
05;2020-06-18;0;0;0;0;0;0;09;703.704828175651
05;2020-06-18;0;0;0;0;0;0;19;723.725880519921
05;2020-06-18;0;0;0;0;0;0;29;475.133162078732
05;2020-06-18;0;0;0;0;0;0;39;764.547319147651
05;2020-06-18;0;0;0;0;0;0;49;1017.17633756848
05;2020-06-18;0;0;0;1;0;1;59;978.233665832332
05;2020-06-18;0;0;0;0;0;0;69;674.735312241807
05;2020-06-18;0;0;0;0;0;0;79;405.196420115493
05;2020-06-18;0;0;0;0;0;0;89;210.595968638888
05;2020-06-18;0;0;0;0;0;0;90;43.9511056810479
05;2020-06-18;0;0;0;1;0;1;0;5997
06;2020-06-18;0;0;0;4;4;8;09;84963
06;2020-06-18;0;0;0;5;3;8;19;65294
06;2020-06-18;0;0;0;9;5;18;29;36651
06;2020-06-18;2;2;5;15;10;30;39;37697
06;2020-06-18;0;0;0;11;3;17;49;28132
06;2020-06-18;1;0;1;5;8;15;59;14768
06;2020-06-18;2;0;2;6;3;10;69;7746
06;2020-06-18;0;0;0;0;2;3;79;3034
06;2020-06-18;0;0;0;0;0;0;89;1005
06;2020-06-18;0;0;0;0;0;0;90;181
06;2020-06-18;5;2;8;55;38;109;0;279471
07;2020-06-18;0;0;0;0;0;0;09;1034
07;2020-06-18;0;0;0;0;0;1;19;835
07;2020-06-18;0;0;0;0;0;3;29;1605
07;2020-06-18;0;0;0;0;0;1;39;1752
07;2020-06-18;0;0;0;0;0;2;49;1808
07;2020-06-18;0;0;0;0;0;6;59;1548
07;2020-06-18;0;0;0;0;0;0;69;742
07;2020-06-18;0;0;0;0;0;1;79;421
07;2020-06-18;0;0;0;0;0;0;89;181
07;2020-06-18;0;0;0;0;0;0;90;35
07;2020-06-18;0;0;0;0;0;14;0;9961
08;2020-06-18;0;0;0;1;0;1;09;5712.98144471701
08;2020-06-18;0;0;0;1;3;4;19;5939.43465671908
08;2020-06-18;0;0;0;3;1;4;29;3799.05464202964
08;2020-06-18;0;0;0;2;0;2;39;4598.38462039786
08;2020-06-18;0;0;0;4;2;6;49;5611.98359257117
08;2020-06-18;0;0;0;1;1;2;59;5042.53434487755
08;2020-06-18;0;0;0;2;4;6;69;3060.02499200135
08;2020-06-18;0;0;0;2;1;3;79;1152.93437717932
08;2020-06-18;0;0;0;0;1;1;89;346.012162334751
08;2020-06-18;0;0;0;0;0;0;90;70.6551671722845
08;2020-06-18;0;0;0;16;13;29;0;35334
11;2020-06-18;2;2;15;179;226;442;09;1594856
11;2020-06-18;7;4;14;248;223;517;19;1546109
11;2020-06-18;10;7;19;509;391;948;29;1651917
11;2020-06-18;12;13;25;679;481;1227;39;1757848
11;2020-06-18;12;10;23;599;480;1148;49;1671811
11;2020-06-18;7;8;17;578;456;1088;59;1538636
11;2020-06-18;8;6;14;548;488;1088;69;1177841
11;2020-06-18;5;5;10;412;402;847;79;792962
11;2020-06-18;5;3;9;308;237;566;89;424358
11;2020-06-18;1;0;1;135;59;200;90;121872
11;2020-06-18;69;58;147;4199;3445;8092;0;12278210
24;2020-06-18;0;0;0;17;34;52;09;284406
24;2020-06-18;0;0;0;31;32;68;19;314164
24;2020-06-18;0;0;0;68;44;115;29;248773
24;2020-06-18;2;1;3;74;55;132;39;292368
24;2020-06-18;1;1;2;65;63;134;49;320587
24;2020-06-18;1;0;1;86;59;148;59;340563
24;2020-06-18;0;0;0;77;58;137;69;330686
24;2020-06-18;1;1;2;57;75;137;79;240021
24;2020-06-18;0;0;0;79;53;134;89;144224
24;2020-06-18;0;0;0;55;26;83;90;43281
24;2020-06-18;5;3;8;609;499;1140;0;2559073
27;2020-06-18;0;0;0;15;27;69;09;293052
27;2020-06-18;0;0;0;17;28;87;19;333965
27;2020-06-18;1;1;2;60;64;173;29;276000
27;2020-06-18;1;0;1;55;58;166;39;315411
27;2020-06-18;0;0;0;71;40;179;49;341897
27;2020-06-18;0;1;1;73;61;220;59;373767
27;2020-06-18;1;1;2;64;78;214;69;370797
27;2020-06-18;0;0;0;82;60;208;79;274422
27;2020-06-18;1;0;2;110;72;222;89;158471
27;2020-06-18;0;0;0;52;11;69;90;45257
27;2020-06-18;4;3;8;599;500;1608;0;2783039
28;2020-06-18;1;0;1;47;36;94;09;367591
28;2020-06-18;3;1;4;54;30;96;19;413746
28;2020-06-18;0;1;1;74;66;162;29;341929
28;2020-06-18;5;2;8;88;52;182;39;385115
28;2020-06-18;0;1;2;86;55;180;49;407095
28;2020-06-18;1;1;2;70;58;169;59;435868
28;2020-06-18;1;1;2;69;71;170;69;428446
28;2020-06-18;0;0;2;54;74;165;79;298735
28;2020-06-18;1;0;1;104;59;234;89;175068
28;2020-06-18;0;0;1;73;28;177;90;49907
28;2020-06-18;12;7;24;719;529;1629;0;3303500
32;2020-06-18;2;1;3;95;97;245;09;731751
32;2020-06-18;2;3;7;98;109;265;19;793787
32;2020-06-18;1;2;7;136;127;377;29;690891
32;2020-06-18;3;0;4;186;134;439;39;752457
32;2020-06-18;1;1;5;186;127;447;49;759226
32;2020-06-18;0;3;3;131;139;404;59;763464
32;2020-06-18;0;1;1;117;130;365;69;702149
32;2020-06-18;0;2;2;113;123;320;79;452001
32;2020-06-18;1;0;2;129;70;265;89;253185
32;2020-06-18;0;0;0;49;14;104;90;63751
32;2020-06-18;10;13;34;1240;1070;3231;0;5962662
44;2020-06-18;0;0;0;56;59;153;09;598364
44;2020-06-18;0;2;3;93;100;275;19;659759
44;2020-06-18;3;1;4;211;139;510;29;616448
44;2020-06-18;6;0;9;223;148;552;39;675514
44;2020-06-18;1;1;4;197;123;493;49;694218
44;2020-06-18;1;0;2;199;160;564;59;754610
44;2020-06-18;1;3;6;193;205;636;69;703015
44;2020-06-18;1;2;4;166;163;553;79;465823
44;2020-06-18;3;1;4;208;99;415;89;276017
44;2020-06-18;0;1;1;117;38;206;90;67979
44;2020-06-18;16;11;37;1663;1234;4357;0;5511747
52;2020-06-18;1;1;2;39;33;91;09;437494
52;2020-06-18;2;1;3;54;47;137;19;496015
52;2020-06-18;1;0;1;128;101;304;29;397640
52;2020-06-18;2;3;5;161;81;337;39;456089
52;2020-06-18;0;0;0;157;78;305;49;487292
52;2020-06-18;1;1;2;135;76;294;59;483216
52;2020-06-18;0;0;0;59;61;171;69;463141
52;2020-06-18;1;0;1;56;59;159;79;327708
52;2020-06-18;1;1;2;106;71;256;89;195383
52;2020-06-18;0;0;0;105;34;185;90;57819
52;2020-06-18;9;7;17;1000;641;2242;0;3801797
53;2020-06-18;0;0;0;31;33;66;09;356171
53;2020-06-18;1;0;1;41;51;94;19;417460
53;2020-06-18;0;0;0;76;61;139;29;336312
53;2020-06-18;0;0;0;68;65;136;39;378200
53;2020-06-18;0;0;0;53;62;118;49;424113
53;2020-06-18;1;0;1;76;73;151;59;442875
53;2020-06-18;0;0;0;64;63;128;69;436709
53;2020-06-18;0;0;1;50;65;116;79;310902
53;2020-06-18;0;0;0;71;61;132;89;188000
53;2020-06-18;0;0;0;34;17;52;90;49637
53;2020-06-18;2;0;3;564;551;1132;0;3340379
75;2020-06-18;1;0;1;40;54;111;09;598395
75;2020-06-18;0;0;2;70;65;163;19;694926
75;2020-06-18;1;0;2;121;114;262;29;595642
75;2020-06-18;3;1;4;128;87;249;39;679104
75;2020-06-18;1;1;3;94;96;229;49;757513
75;2020-06-18;0;0;2;99;102;252;59;804241
75;2020-06-18;0;0;0;111;108;246;69;809683
75;2020-06-18;0;0;0;89;105;215;79;601384
75;2020-06-18;0;0;0;88;73;182;89;353294
75;2020-06-18;0;0;0;43;22;70;90;105800
75;2020-06-18;6;2;14;884;828;1982;0;5999982
76;2020-06-18;2;1;3;50;53;118;09;624545
76;2020-06-18;0;1;1;60;93;173;19;695911
76;2020-06-18;3;0;3;150;123;312;29;635780
76;2020-06-18;0;1;1;145;121;302;39;694345
76;2020-06-18;1;2;3;117;147;296;49;740353
76;2020-06-18;1;3;6;179;155;370;59;786358
76;2020-06-18;2;1;3;146;167;337;69;753886
76;2020-06-18;0;0;0;144;137;304;79;572470
76;2020-06-18;1;0;1;189;114;323;89;325110
76;2020-06-18;0;0;0;119;39;172;90;96100
76;2020-06-18;10;9;21;1299;1150;2708;0;5924858
84;2020-06-18;2;0;3;105;126;274;09;940637
84;2020-06-18;0;0;5;122;102;265;19;999616
84;2020-06-18;2;1;5;209;161;440;29;894918
84;2020-06-18;1;1;6;246;168;481;39;1005784
84;2020-06-18;1;2;6;215;169;455;49;1035354
84;2020-06-18;2;0;3;264;190;508;59;1044459
84;2020-06-18;2;1;3;148;172;358;69;926660
84;2020-06-18;1;1;2;179;162;377;79;687362
84;2020-06-18;2;0;2;167;139;328;89;387722
84;2020-06-18;2;0;2;93;40;144;90;109865
84;2020-06-18;15;6;37;1749;1430;3632;0;8032377
93;2020-06-18;0;0;0;64;61;152;09;551927
93;2020-06-18;0;0;2;67;80;201;19;576838
93;2020-06-18;0;1;2;151;158;408;29;509956
93;2020-06-18;2;5;7;184;203;489;39;599102
93;2020-06-18;1;3;4;176;191;494;49;631386
93;2020-06-18;2;1;3;205;246;534;59;678493
93;2020-06-18;0;1;1;163;247;485;69;632786
93;2020-06-18;2;0;2;200;206;491;79;509519
93;2020-06-18;1;1;2;206;156;407;89;284990
93;2020-06-18;0;0;0;146;53;215;90;80654
93;2020-06-18;8;12;23;1562;1602;3878;0;5055651
94;2020-06-18;0;0;0;0;3;4;09;33744
94;2020-06-18;0;0;0;1;7;8;19;34811
94;2020-06-18;0;0;0;4;7;12;29;33361
94;2020-06-18;0;0;0;7;10;18;39;43624
94;2020-06-18;0;0;0;5;12;18;49;45205
94;2020-06-18;0;0;0;5;12;19;59;47970
94;2020-06-18;0;0;0;11;14;27;69;45095
94;2020-06-18;0;0;0;14;13;28;79;36685
94;2020-06-18;0;0;0;7;1;8;89;19405
94;2020-06-18;0;0;0;0;2;2;90;4779
94;2020-06-18;0;0;0;54;81;144;0;344679
01;2020-06-19;0;0;0;0;1;1;09;40134
01;2020-06-19;0;0;0;6;4;18;19;50483
01;2020-06-19;0;1;1;23;15;60;29;34558
01;2020-06-19;0;0;0;13;18;47;39;37149
01;2020-06-19;0;0;1;12;14;36;49;48928
01;2020-06-19;0;0;0;19;20;49;59;60524
01;2020-06-19;0;0;0;31;21;71;69;51113
01;2020-06-19;0;1;1;17;7;32;79;33062
01;2020-06-19;0;0;0;0;3;4;89;16008
01;2020-06-19;0;0;0;1;0;1;90;4920
01;2020-06-19;0;2;3;122;103;319;0;376879
02;2020-06-19;0;1;1;6;14;20;09;33991
02;2020-06-19;0;0;0;20;16;37;19;43014
02;2020-06-19;0;0;0;47;25;72;29;31496
02;2020-06-19;0;0;0;30;12;42;39;34280
02;2020-06-19;0;0;0;22;16;39;49;42967
02;2020-06-19;1;0;1;31;20;53;59;62671
02;2020-06-19;0;0;0;25;22;47;69;52556
02;2020-06-19;0;0;0;11;11;22;79;33509
02;2020-06-19;0;0;0;4;1;5;89;18767
02;2020-06-19;0;0;0;2;1;3;90;5498
02;2020-06-19;1;1;2;198;138;340;0;358749
03;2020-06-19;6;6;13;16;24;42;09;62043
03;2020-06-19;13;12;27;36;37;77;19;58638
03;2020-06-19;23;17;45;92;69;171;29;40421
03;2020-06-19;22;29;58;112;86;210;39;39602
03;2020-06-19;15;15;31;85;71;166;49;34757
03;2020-06-19;12;12;25;63;56;127;59;27026
03;2020-06-19;11;12;23;47;48;98;69;17446
03;2020-06-19;5;0;5;13;10;24;79;7368
03;2020-06-19;0;0;0;0;2;3;89;2721
03;2020-06-19;0;0;0;0;3;3;90;669
03;2020-06-19;107;103;227;464;406;921;0;290691
04;2020-06-19;0;0;0;17;9;26;09;121691
04;2020-06-19;0;0;0;30;30;61;19;134452
04;2020-06-19;0;0;0;53;43;98;29;98215
04;2020-06-19;0;0;0;29;30;63;39;104568
04;2020-06-19;0;0;0;55;35;91;49;113615
04;2020-06-19;0;0;0;48;55;104;59;125597
04;2020-06-19;0;0;0;52;58;111;69;89851
04;2020-06-19;0;0;0;26;27;53;79;46693
04;2020-06-19;0;0;0;15;16;31;89;20815
04;2020-06-19;0;0;0;1;0;1;90;4462
04;2020-06-19;0;0;0;326;303;639;0;859959
05;2020-06-19;0;0;0;0;0;0;09;703.704828175651
05;2020-06-19;0;0;0;0;0;0;19;723.725880519921
05;2020-06-19;0;0;0;0;0;0;29;475.133162078732
05;2020-06-19;0;0;0;0;0;0;39;764.547319147651
05;2020-06-19;0;0;0;0;0;0;49;1017.17633756848
05;2020-06-19;0;0;0;0;0;0;59;978.233665832332
05;2020-06-19;0;0;0;0;0;0;69;674.735312241807
05;2020-06-19;0;0;0;0;0;0;79;405.196420115493
05;2020-06-19;0;0;0;0;0;0;89;210.595968638888
05;2020-06-19;0;0;0;0;0;0;90;43.9511056810479
05;2020-06-19;0;0;0;0;0;0;0;5997
06;2020-06-19;0;0;0;8;13;23;09;84963
06;2020-06-19;4;0;4;11;9;21;19;65294
06;2020-06-19;7;0;7;38;7;47;29;36651
06;2020-06-19;1;2;3;24;11;37;39;37697
06;2020-06-19;2;1;4;15;13;31;49;28132
06;2020-06-19;2;2;5;10;10;21;59;14768
06;2020-06-19;1;1;2;11;5;16;69;7746
06;2020-06-19;0;1;1;0;3;4;79;3034
06;2020-06-19;0;0;0;2;0;2;89;1005
06;2020-06-19;0;0;0;0;1;1;90;181
06;2020-06-19;17;7;26;119;72;203;0;279471
07;2020-06-19;0;0;0;0;0;0;09;1034
07;2020-06-19;0;0;0;0;0;1;19;835
07;2020-06-19;0;0;0;0;1;1;29;1605
07;2020-06-19;0;0;0;0;1;4;39;1752
07;2020-06-19;0;0;0;0;2;4;49;1808
07;2020-06-19;0;0;0;0;1;1;59;1548
07;2020-06-19;0;0;0;0;0;0;69;742
07;2020-06-19;0;0;0;0;0;3;79;421
07;2020-06-19;0;0;0;0;0;0;89;181
07;2020-06-19;0;0;0;0;0;0;90;35
07;2020-06-19;0;0;0;0;5;14;0;9961
08;2020-06-19;0;0;0;0;0;0;09;5712.98144471701
08;2020-06-19;0;0;0;0;0;1;19;5939.43465671908
08;2020-06-19;0;0;0;0;0;0;29;3799.05464202964
