"reg";"cl_age90";"jour";"hosp";"rea";"HospConv";"SSR_USLD";"autres";"rad";"dc"
"03";"39";2020-06-29;25;2;NA;NA;NA;81;0
"03";"49";2020-06-29;17;1;NA;NA;NA;68;0
"03";"59";2020-06-29;19;2;NA;NA;NA;38;1
"03";"69";2020-06-29;32;10;NA;NA;NA;45;5
"03";"79";2020-06-29;21;3;NA;NA;NA;24;4
"03";"89";2020-06-29;6;3;NA;NA;NA;13;4
"03";"90";2020-06-29;1;0;NA;NA;NA;0;1
"04";"0";2020-06-29;19;4;NA;NA;NA;140;2
"04";"09";2020-06-29;0;0;NA;NA;NA;2;0
"04";"19";2020-06-29;2;0;NA;NA;NA;6;1
"04";"29";2020-06-29;2;0;NA;NA;NA;21;0
"04";"39";2020-06-29;2;0;NA;NA;NA;14;0
"04";"49";2020-06-29;6;3;NA;NA;NA;16;0
"04";"59";2020-06-29;2;1;NA;NA;NA;26;0
"04";"69";2020-06-29;4;0;NA;NA;NA;28;0
"04";"79";2020-06-29;1;0;NA;NA;NA;19;0
"04";"89";2020-06-29;0;0;NA;NA;NA;8;1
"04";"90";2020-06-29;0;0;NA;NA;NA;0;0
"06";"0";2020-06-29;33;5;NA;NA;NA;357;28
"06";"09";2020-06-29;1;0;NA;NA;NA;9;0
"06";"19";2020-06-29;1;0;NA;NA;NA;20;0
"06";"29";2020-06-29;4;0;NA;NA;NA;54;0
"06";"39";2020-06-29;5;1;NA;NA;NA;53;0
"06";"49";2020-06-29;0;0;NA;NA;NA;51;4
"06";"59";2020-06-29;6;1;NA;NA;NA;62;5
"06";"69";2020-06-29;9;3;NA;NA;NA;57;8
"06";"79";2020-06-29;4;0;NA;NA;NA;23;6
"06";"89";2020-06-29;3;0;NA;NA;NA;20;4
"06";"90";2020-06-29;0;0;NA;NA;NA;1;1
"11";"0";2020-06-29;3976;305;NA;NA;NA;27508;7431
"11";"09";2020-06-29;13;1;NA;NA;NA;298;2
"11";"19";2020-06-29;15;4;NA;NA;NA;182;3
"11";"29";2020-06-29;60;9;NA;NA;NA;804;12
"11";"39";2020-06-29;107;13;NA;NA;NA;1824;53
"11";"49";2020-06-29;200;19;NA;NA;NA;2953;142
"11";"59";2020-06-29;448;71;NA;NA;NA;4572;528
"11";"69";2020-06-29;673;88;NA;NA;NA;5154;1069
"11";"79";2020-06-29;879;69;NA;NA;NA;4680;1729
"11";"89";2020-06-29;992;24;NA;NA;NA;4507;2354
"11";"90";2020-06-29;545;5;NA;NA;NA;2283;1482
"24";"0";2020-06-29;424;17;NA;NA;NA;1942;545
"24";"09";2020-06-29;0;0;NA;NA;NA;27;0
"24";"19";2020-06-29;0;0;NA;NA;NA;16;0
"24";"29";2020-06-29;2;0;NA;NA;NA;39;1
"24";"39";2020-06-29;5;1;NA;NA;NA;82;2
"24";"49";2020-06-29;5;0;NA;NA;NA;152;3
"24";"59";2020-06-29;24;5;NA;NA;NA;230;16
"24";"69";2020-06-29;65;5;NA;NA;NA;331;40
"24";"79";2020-06-29;103;6;NA;NA;NA;355;96
"24";"89";2020-06-29;136;0;NA;NA;NA;463;209
"24";"90";2020-06-29;82;0;NA;NA;NA;239;176
"27";"0";2020-06-29;162;12;NA;NA;NA;3828;1038
"27";"09";2020-06-29;0;0;NA;NA;NA;23;0
"27";"19";2020-06-29;0;0;NA;NA;NA;28;0
"27";"29";2020-06-29;1;0;NA;NA;NA;84;0
"27";"39";2020-06-29;0;0;NA;NA;NA;160;5
"27";"49";2020-06-29;3;0;NA;NA;NA;280;5
"27";"59";2020-06-29;16;1;NA;NA;NA;434;27
"27";"69";2020-06-29;24;2;NA;NA;NA;632;86
"27";"79";2020-06-29;41;6;NA;NA;NA;812;212
"27";"89";2020-06-29;55;2;NA;NA;NA;948;461
"27";"90";2020-06-29;21;1;NA;NA;NA;422;240
"28";"0";2020-06-29;226;8;NA;NA;NA;1634;432
"28";"09";2020-06-29;0;0;NA;NA;NA;4;0
"28";"19";2020-06-29;0;0;NA;NA;NA;8;0
"28";"29";2020-06-29;1;0;NA;NA;NA;48;0
"28";"39";2020-06-29;3;0;NA;NA;NA;96;2
"28";"49";2020-06-29;7;1;NA;NA;NA;142;10
"28";"59";2020-06-29;14;2;NA;NA;NA;243;17
"28";"69";2020-06-29;34;3;NA;NA;NA;298;57
"28";"79";2020-06-29;50;2;NA;NA;NA;324;95
"28";"89";2020-06-29;75;0;NA;NA;NA;320;169
"28";"90";2020-06-29;41;0;NA;NA;NA;144;82
"32";"0";2020-06-29;1020;69;NA;NA;NA;6293;1830
"32";"09";2020-06-29;0;0;NA;NA;NA;49;0
"32";"19";2020-06-29;3;0;NA;NA;NA;34;0
"32";"29";2020-06-29;8;1;NA;NA;NA;213;1
"32";"39";2020-06-29;22;2;NA;NA;NA;397;3
"32";"49";2020-06-29;37;8;NA;NA;NA;633;11
"32";"59";2020-06-29;76;7;NA;NA;NA;929;76
"32";"69";2020-06-29;155;25;NA;NA;NA;1060;238
"32";"79";2020-06-29;233;20;NA;NA;NA;1164;394
"32";"89";2020-06-29;346;5;NA;NA;NA;1244;720
"32";"90";2020-06-29;134;0;NA;NA;NA;547;380
"44";"0";2020-06-29;1166;55;NA;NA;NA;12062;3558
"44";"09";2020-06-29;7;0;NA;NA;NA;155;1
"44";"19";2020-06-29;5;1;NA;NA;NA;73;0
"44";"29";2020-06-29;8;0;NA;NA;NA;300;2
"44";"39";2020-06-29;20;2;NA;NA;NA;531;17
"44";"49";2020-06-29;35;2;NA;NA;NA;836;37
"44";"59";2020-06-29;96;10;NA;NA;NA;1628;100
"44";"69";2020-06-29;209;22;NA;NA;NA;2299;386
"44";"79";2020-06-29;286;12;NA;NA;NA;2522;874
"44";"89";2020-06-29;337;6;NA;NA;NA;2591;1428
"44";"90";2020-06-29;147;0;NA;NA;NA;1051;698
"52";"0";2020-06-29;161;5;NA;NA;NA;2066;467
"52";"09";2020-06-29;0;0;NA;NA;NA;7;0
"52";"19";2020-06-29;0;0;NA;NA;NA;13;0
"52";"29";2020-06-29;1;0;NA;NA;NA;56;0
"52";"39";2020-06-29;2;0;NA;NA;NA;108;0
"52";"49";2020-06-29;4;2;NA;NA;NA;184;4
"52";"59";2020-06-29;10;1;NA;NA;NA;248;13
"52";"69";2020-06-29;22;2;NA;NA;NA;340;49
"52";"79";2020-06-29;35;0;NA;NA;NA;393;85
"52";"89";2020-06-29;48;0;NA;NA;NA;485;189
"52";"90";2020-06-29;39;0;NA;NA;NA;232;127
"53";"0";2020-06-29;94;3;NA;NA;NA;1267;259
"53";"09";2020-06-29;0;0;NA;NA;NA;12;0
"53";"19";2020-06-29;2;0;NA;NA;NA;7;0
"53";"29";2020-06-29;1;0;NA;NA;NA;34;0
"53";"39";2020-06-29;1;0;NA;NA;NA;73;0
"53";"49";2020-06-29;4;0;NA;NA;NA;114;1
"53";"59";2020-06-29;12;1;NA;NA;NA;165;8
"53";"69";2020-06-29;20;2;NA;NA;NA;190;28
"53";"79";2020-06-29;22;0;NA;NA;NA;277;54
"53";"89";2020-06-29;22;0;NA;NA;NA;268;97
"53";"90";2020-06-29;9;0;NA;NA;NA;123;71
"75";"0";2020-06-29;84;12;NA;NA;NA;2175;418
"75";"09";2020-06-29;0;0;NA;NA;NA;14;0
"75";"19";2020-06-29;0;0;NA;NA;NA;16;0
"75";"29";2020-06-29;3;1;NA;NA;NA;66;2
"75";"39";2020-06-29;1;0;NA;NA;NA;123;2
"75";"49";2020-06-29;2;1;NA;NA;NA;166;3
"75";"59";2020-06-29;4;0;NA;NA;NA;323;13
"75";"69";2020-06-29;15;5;NA;NA;NA;398;42
"75";"79";2020-06-29;25;5;NA;NA;NA;379;95
"75";"89";2020-06-29;17;0;NA;NA;NA;445;157
"75";"90";2020-06-29;16;0;NA;NA;NA;232;104
"76";"0";2020-06-29;77;13;NA;NA;NA;2876;512
"76";"09";2020-06-29;0;0;NA;NA;NA;22;0
"76";"19";2020-06-29;1;0;NA;NA;NA;19;0
"76";"29";2020-06-29;0;0;NA;NA;NA;98;1
"76";"39";2020-06-29;1;0;NA;NA;NA;154;1
"76";"49";2020-06-29;4;1;NA;NA;NA;276;3
"76";"59";2020-06-29;13;3;NA;NA;NA;435;19
"76";"69";2020-06-29;15;4;NA;NA;NA;503;60
"76";"79";2020-06-29;18;3;NA;NA;NA;582;105
"76";"89";2020-06-29;18;2;NA;NA;NA;503;196
"76";"90";2020-06-29;7;0;NA;NA;NA;282;127
"84";"0";2020-06-29;505;29;NA;NA;NA;7693;1734
"84";"09";2020-06-29;0;0;NA;NA;NA;45;0
"84";"19";2020-06-29;2;0;NA;NA;NA;49;0
"84";"29";2020-06-29;1;0;NA;NA;NA;236;1
"84";"39";2020-06-29;7;1;NA;NA;NA;373;4
"84";"49";2020-06-29;21;0;NA;NA;NA;547;12
"84";"59";2020-06-29;39;3;NA;NA;NA;970;46
"84";"69";2020-06-29;99;8;NA;NA;NA;1216;136
"84";"79";2020-06-29;146;15;NA;NA;NA;1522;356
"84";"89";2020-06-29;114;1;NA;NA;NA;1743;715
"84";"90";2020-06-29;73;0;NA;NA;NA;903;443
"93";"0";2020-06-29;521;25;NA;NA;NA;5385;948
"93";"09";2020-06-29;0;0;NA;NA;NA;29;0
"93";"19";2020-06-29;0;0;NA;NA;NA;46;0
"93";"29";2020-06-29;2;1;NA;NA;NA;302;1
"93";"39";2020-06-29;2;0;NA;NA;NA;398;1
"93";"49";2020-06-29;12;3;NA;NA;NA;533;5
"93";"59";2020-06-29;32;5;NA;NA;NA;856;37
"93";"69";2020-06-29;85;8;NA;NA;NA;932;79
"93";"79";2020-06-29;122;6;NA;NA;NA;921;202
"93";"89";2020-06-29;166;2;NA;NA;NA;865;387
"93";"90";2020-06-29;100;0;NA;NA;NA;475;232
"94";"0";2020-06-29;14;1;NA;NA;NA;244;59
"94";"09";2020-06-29;0;0;NA;NA;NA;6;0
"94";"19";2020-06-29;0;0;NA;NA;NA;1;0
"94";"29";2020-06-29;0;0;NA;NA;NA;14;0
"94";"39";2020-06-29;0;0;NA;NA;NA;18;0
"94";"49";2020-06-29;1;0;NA;NA;NA;22;1
"94";"59";2020-06-29;1;0;NA;NA;NA;36;1
"94";"69";2020-06-29;4;1;NA;NA;NA;36;3
"94";"79";2020-06-29;4;0;NA;NA;NA;50;16
"94";"89";2020-06-29;1;0;NA;NA;NA;43;25
"94";"90";2020-06-29;3;0;NA;NA;NA;18;13
"01";"0";2020-06-30;10;4;NA;NA;NA;80;15
"01";"09";2020-06-30;0;0;NA;NA;NA;0;0
"01";"19";2020-06-30;0;0;NA;NA;NA;2;0
"01";"29";2020-06-30;0;0;NA;NA;NA;1;0
"01";"39";2020-06-30;1;1;NA;NA;NA;4;0
"01";"49";2020-06-30;1;0;NA;NA;NA;5;0
"01";"59";2020-06-30;1;0;NA;NA;NA;18;1
"01";"69";2020-06-30;5;2;NA;NA;NA;19;3
"01";"79";2020-06-30;1;1;NA;NA;NA;15;6
"01";"89";2020-06-30;1;0;NA;NA;NA;15;5
"01";"90";2020-06-30;0;0;NA;NA;NA;0;0
"02";"0";2020-06-30;14;5;NA;NA;NA;89;14
"02";"09";2020-06-30;0;0;NA;NA;NA;0;0
"02";"19";2020-06-30;0;0;NA;NA;NA;0;0
"02";"29";2020-06-30;1;1;NA;NA;NA;3;0
"02";"39";2020-06-30;2;2;NA;NA;NA;4;0
"02";"49";2020-06-30;0;0;NA;NA;NA;12;0
"02";"59";2020-06-30;5;0;NA;NA;NA;20;1
"02";"69";2020-06-30;3;2;NA;NA;NA;24;2
"02";"79";2020-06-30;2;0;NA;NA;NA;18;4
"02";"89";2020-06-30;0;0;NA;NA;NA;7;5
"02";"90";2020-06-30;1;0;NA;NA;NA;1;2
"03";"0";2020-06-30;141;19;NA;NA;NA;370;15
"03";"09";2020-06-30;4;0;NA;NA;NA;11;0
"03";"19";2020-06-30;3;0;NA;NA;NA;13;0
"03";"29";2020-06-30;12;0;NA;NA;NA;59;0
"03";"39";2020-06-30;23;2;NA;NA;NA;87;0
"03";"49";2020-06-30;19;1;NA;NA;NA;71;0
"03";"59";2020-06-30;20;2;NA;NA;NA;40;1
"03";"69";2020-06-30;31;9;NA;NA;NA;48;5
"03";"79";2020-06-30;20;2;NA;NA;NA;25;4
"03";"89";2020-06-30;6;3;NA;NA;NA;14;4
"03";"90";2020-06-30;1;0;NA;NA;NA;0;1
"04";"0";2020-06-30;17;4;NA;NA;NA;142;2
"04";"09";2020-06-30;0;0;NA;NA;NA;2;0
"04";"19";2020-06-30;1;0;NA;NA;NA;7;1
"04";"29";2020-06-30;2;0;NA;NA;NA;21;0
"04";"39";2020-06-30;1;0;NA;NA;NA;15;0
"04";"49";2020-06-30;6;3;NA;NA;NA;16;0
"04";"59";2020-06-30;2;1;NA;NA;NA;26;0
"04";"69";2020-06-30;4;0;NA;NA;NA;28;0
"04";"79";2020-06-30;1;0;NA;NA;NA;19;0
"04";"89";2020-06-30;0;0;NA;NA;NA;8;1
"04";"90";2020-06-30;0;0;NA;NA;NA;0;0
"06";"0";2020-06-30;35;4;NA;NA;NA;358;28
"06";"09";2020-06-30;1;0;NA;NA;NA;9;0
"06";"19";2020-06-30;1;0;NA;NA;NA;20;0
"06";"29";2020-06-30;3;0;NA;NA;NA;55;0
"06";"39";2020-06-30;5;0;NA;NA;NA;54;0
"06";"49";2020-06-30;0;0;NA;NA;NA;51;4
"06";"59";2020-06-30;9;1;NA;NA;NA;61;5
"06";"69";2020-06-30;9;3;NA;NA;NA;57;8
"06";"79";2020-06-30;4;0;NA;NA;NA;23;6
"06";"89";2020-06-30;3;0;NA;NA;NA;20;4
"06";"90";2020-06-30;0;0;NA;NA;NA;1;1
"11";"0";2020-06-30;3943;298;NA;NA;NA;27570;7441
"11";"09";2020-06-30;13;2;NA;NA;NA;298;2
"11";"19";2020-06-30;13;3;NA;NA;NA;185;3
"11";"29";2020-06-30;61;9;NA;NA;NA;804;12
"11";"39";2020-06-30;108;13;NA;NA;NA;1827;53
"11";"49";2020-06-30;198;18;NA;NA;NA;2956;142
"11";"59";2020-06-30;439;68;NA;NA;NA;4585;528
"11";"69";2020-06-30;665;87;NA;NA;NA;5164;1071
"11";"79";2020-06-30;871;65;NA;NA;NA;4693;1729
"11";"89";2020-06-30;989;25;NA;NA;NA;4519;2359
"11";"90";2020-06-30;543;5;NA;NA;NA;2288;1485
"24";"0";2020-06-30;422;16;NA;NA;NA;1943;546
"24";"09";2020-06-30;0;0;NA;NA;NA;27;0
"24";"19";2020-06-30;0;0;NA;NA;NA;16;0
"24";"29";2020-06-30;2;0;NA;NA;NA;39;1
"24";"39";2020-06-30;5;1;NA;NA;NA;82;2
"24";"49";2020-06-30;5;0;NA;NA;NA;152;3
"24";"59";2020-06-30;23;4;NA;NA;NA;230;17
"24";"69";2020-06-30;65;5;NA;NA;NA;331;40
"24";"79";2020-06-30;103;6;NA;NA;NA;355;96
"24";"89";2020-06-30;135;0;NA;NA;NA;464;209
"24";"90";2020-06-30;82;0;NA;NA;NA;239;176
"27";"0";2020-06-30;147;11;NA;NA;NA;3845;1038
"27";"09";2020-06-30;0;0;NA;NA;NA;23;0
"27";"19";2020-06-30;0;0;NA;NA;NA;28;0
"27";"29";2020-06-30;0;0;NA;NA;NA;85;0
"27";"39";2020-06-30;0;0;NA;NA;NA;161;5
"27";"49";2020-06-30;3;0;NA;NA;NA;280;5
"27";"59";2020-06-30;14;1;NA;NA;NA;437;27
"27";"69";2020-06-30;24;2;NA;NA;NA;632;86
"27";"79";2020-06-30;36;5;NA;NA;NA;816;212
"27";"89";2020-06-30;48;2;NA;NA;NA;956;461
"27";"90";2020-06-30;21;1;NA;NA;NA;422;240
"28";"0";2020-06-30;220;7;NA;NA;NA;1651;433
"28";"09";2020-06-30;0;0;NA;NA;NA;4;0
"28";"19";2020-06-30;0;0;NA;NA;NA;8;0
"28";"29";2020-06-30;1;0;NA;NA;NA;48;0
"28";"39";2020-06-30;3;0;NA;NA;NA;96;2
"28";"49";2020-06-30;7;1;NA;NA;NA;143;10
"28";"59";2020-06-30;14;2;NA;NA;NA;243;17
"28";"69";2020-06-30;33;3;NA;NA;NA;301;57
"28";"79";2020-06-30;47;1;NA;NA;NA;328;95
"28";"89";2020-06-30;75;0;NA;NA;NA;325;169
"28";"90";2020-06-30;39;0;NA;NA;NA;148;83
"32";"0";2020-06-30;1001;68;NA;NA;NA;6312;1830
"32";"09";2020-06-30;0;0;NA;NA;NA;49;0
"32";"19";2020-06-30;3;0;NA;NA;NA;34;0
"32";"29";2020-06-30;7;1;NA;NA;NA;214;1
"32";"39";2020-06-30;21;2;NA;NA;NA;398;3
"32";"49";2020-06-30;36;7;NA;NA;NA;634;11
"32";"59";2020-06-30;76;7;NA;NA;NA;929;76
"32";"69";2020-06-30;156;24;NA;NA;NA;1060;238
"32";"79";2020-06-30;227;21;NA;NA;NA;1170;394
"32";"89";2020-06-30;340;5;NA;NA;NA;1250;720
"32";"90";2020-06-30;129;0;NA;NA;NA;551;380
"44";"0";2020-06-30;1126;53;NA;NA;NA;12113;3563
"44";"09";2020-06-30;7;0;NA;NA;NA;155;1
"44";"19";2020-06-30;4;1;NA;NA;NA;74;0
"44";"29";2020-06-30;8;0;NA;NA;NA;300;2
"44";"39";2020-06-30;20;2;NA;NA;NA;533;17
"44";"49";2020-06-30;34;2;NA;NA;NA;837;37
"44";"59";2020-06-30;93;9;NA;NA;NA;1632;100
"44";"69";2020-06-30;204;22;NA;NA;NA;2305;386
"44";"79";2020-06-30;275;12;NA;NA;NA;2534;876
"44";"89";2020-06-30;323;5;NA;NA;NA;2607;1430
"44";"90";2020-06-30;142;0;NA;NA;NA;1060;699
"52";"0";2020-06-30;157;5;NA;NA;NA;2073;467
"52";"09";2020-06-30;0;0;NA;NA;NA;7;0
"52";"19";2020-06-30;0;0;NA;NA;NA;13;0
"52";"29";2020-06-30;1;0;NA;NA;NA;57;0
"52";"39";2020-06-30;1;0;NA;NA;NA;108;0
"52";"49";2020-06-30;4;2;NA;NA;NA;184;4
"52";"59";2020-06-30;10;1;NA;NA;NA;248;13
"52";"69";2020-06-30;21;2;NA;NA;NA;342;49
"52";"79";2020-06-30;36;0;NA;NA;NA;394;85
"52";"89";2020-06-30;47;0;NA;NA;NA;486;189
"52";"90";2020-06-30;37;0;NA;NA;NA;234;127
"53";"0";2020-06-30;93;3;NA;NA;NA;1269;259
"53";"09";2020-06-30;0;0;NA;NA;NA;12;0
"53";"19";2020-06-30;1;0;NA;NA;NA;8;0
"53";"29";2020-06-30;1;0;NA;NA;NA;34;0
"53";"39";2020-06-30;1;0;NA;NA;NA;73;0
"53";"49";2020-06-30;5;0;NA;NA;NA;114;1
"53";"59";2020-06-30;11;1;NA;NA;NA;166;8
"53";"69";2020-06-30;20;2;NA;NA;NA;190;28
"53";"79";2020-06-30;22;0;NA;NA;NA;277;54
"53";"89";2020-06-30;22;0;NA;NA;NA;268;97
"53";"90";2020-06-30;9;0;NA;NA;NA;123;71
"75";"0";2020-06-30;82;12;NA;NA;NA;2177;418
"75";"09";2020-06-30;0;0;NA;NA;NA;14;0
"75";"19";2020-06-30;0;0;NA;NA;NA;16;0
"75";"29";2020-06-30;3;1;NA;NA;NA;66;2
"75";"39";2020-06-30;1;0;NA;NA;NA;123;2
"75";"49";2020-06-30;2;1;NA;NA;NA;166;3
"75";"59";2020-06-30;4;0;NA;NA;NA;323;13
"75";"69";2020-06-30;16;5;NA;NA;NA;398;42
"75";"79";2020-06-30;24;5;NA;NA;NA;379;95
"75";"89";2020-06-30;15;0;NA;NA;NA;447;157
"75";"90";2020-06-30;16;0;NA;NA;NA;232;104
"76";"0";2020-06-30;73;13;NA;NA;NA;2880;512
"76";"09";2020-06-30;0;0;NA;NA;NA;22;0
"76";"19";2020-06-30;1;0;NA;NA;NA;19;0
"76";"29";2020-06-30;0;0;NA;NA;NA;98;1
"76";"39";2020-06-30;1;0;NA;NA;NA;154;1
"76";"49";2020-06-30;4;1;NA;NA;NA;276;3
"76";"59";2020-06-30;10;3;NA;NA;NA;438;19
"76";"69";2020-06-30;15;4;NA;NA;NA;503;60
"76";"79";2020-06-30;18;3;NA;NA;NA;582;105
"76";"89";2020-06-30;17;2;NA;NA;NA;504;196
"76";"90";2020-06-30;7;0;NA;NA;NA;282;127
"84";"0";2020-06-30;503;27;NA;NA;NA;7699;1737
"84";"09";2020-06-30;0;0;NA;NA;NA;45;0
"84";"19";2020-06-30;2;0;NA;NA;NA;49;0
"84";"29";2020-06-30;1;0;NA;NA;NA;236;1
"84";"39";2020-06-30;6;1;NA;NA;NA;374;4
"84";"49";2020-06-30;21;0;NA;NA;NA;547;12
"84";"59";2020-06-30;39;3;NA;NA;NA;970;46
"84";"69";2020-06-30;101;8;NA;NA;NA;1217;136
"84";"79";2020-06-30;147;13;NA;NA;NA;1523;356
"84";"89";2020-06-30;112;1;NA;NA;NA;1744;716
"84";"90";2020-06-30;70;0;NA;NA;NA;905;445
"93";"0";2020-06-30;493;24;NA;NA;NA;5449;949
"93";"09";2020-06-30;0;0;NA;NA;NA;29;0
"93";"19";2020-06-30;0;0;NA;NA;NA;46;0
"93";"29";2020-06-30;2;1;NA;NA;NA;305;1
"93";"39";2020-06-30;2;0;NA;NA;NA;404;1
"93";"49";2020-06-30;11;3;NA;NA;NA;538;5
"93";"59";2020-06-30;29;5;NA;NA;NA;866;37
"93";"69";2020-06-30;80;8;NA;NA;NA;948;79
"93";"79";2020-06-30;117;5;NA;NA;NA;933;202
"93";"89";2020-06-30;156;2;NA;NA;NA;874;388
"93";"90";2020-06-30;96;0;NA;NA;NA;479;232
"94";"0";2020-06-30;14;1;NA;NA;NA;244;59
"94";"09";2020-06-30;0;0;NA;NA;NA;6;0
"94";"19";2020-06-30;0;0;NA;NA;NA;1;0
"94";"29";2020-06-30;0;0;NA;NA;NA;14;0
"94";"39";2020-06-30;0;0;NA;NA;NA;18;0
"94";"49";2020-06-30;1;0;NA;NA;NA;22;1
"94";"59";2020-06-30;1;0;NA;NA;NA;36;1
"94";"69";2020-06-30;4;1;NA;NA;NA;36;3
"94";"79";2020-06-30;4;0;NA;NA;NA;50;16
"94";"89";2020-06-30;1;0;NA;NA;NA;43;25
"94";"90";2020-06-30;3;0;NA;NA;NA;18;13
"01";"0";2020-07-01;10;4;NA;NA;NA;80;15
"01";"09";2020-07-01;0;0;NA;NA;NA;0;0
"01";"19";2020-07-01;0;0;NA;NA;NA;2;0
"01";"29";2020-07-01;0;0;NA;NA;NA;1;0
"01";"39";2020-07-01;1;1;NA;NA;NA;4;0
"01";"49";2020-07-01;1;0;NA;NA;NA;5;0
"01";"59";2020-07-01;1;0;NA;NA;NA;18;1
"01";"69";2020-07-01;5;2;NA;NA;NA;19;3
"01";"79";2020-07-01;1;1;NA;NA;NA;15;6
"01";"89";2020-07-01;1;0;NA;NA;NA;15;5
"01";"90";2020-07-01;0;0;NA;NA;NA;0;0
"02";"0";2020-07-01;14;5;NA;NA;NA;89;14
"02";"09";2020-07-01;0;0;NA;NA;NA;0;0
"02";"19";2020-07-01;0;0;NA;NA;NA;0;0
"02";"29";2020-07-01;1;1;NA;NA;NA;3;0
"02";"39";2020-07-01;2;2;NA;NA;NA;4;0
"02";"49";2020-07-01;0;0;NA;NA;NA;12;0
"02";"59";2020-07-01;5;0;NA;NA;NA;20;1
"02";"69";2020-07-01;3;2;NA;NA;NA;24;2
"02";"79";2020-07-01;2;0;NA;NA;NA;18;4
"02";"89";2020-07-01;0;0;NA;NA;NA;7;5
"02";"90";2020-07-01;1;0;NA;NA;NA;1;2
"03";"0";2020-07-01;151;20;NA;NA;NA;392;16
"03";"09";2020-07-01;4;0;NA;NA;NA;12;0
"03";"19";2020-07-01;4;0;NA;NA;NA;14;0
"03";"29";2020-07-01;14;0;NA;NA;NA;63;0
"03";"39";2020-07-01;21;1;NA;NA;NA;95;0
"03";"49";2020-07-01;20;1;NA;NA;NA;74;0
"03";"59";2020-07-01;18;2;NA;NA;NA;43;1
"03";"69";2020-07-01;31;8;NA;NA;NA;49;6
"03";"79";2020-07-01;27;5;NA;NA;NA;26;4
"03";"89";2020-07-01;8;3;NA;NA;NA;14;4
"03";"90";2020-07-01;3;0;NA;NA;NA;0;1
"04";"0";2020-07-01;17;4;NA;NA;NA;143;2
"04";"09";2020-07-01;0;0;NA;NA;NA;2;0
"04";"19";2020-07-01;1;0;NA;NA;NA;7;1
"04";"29";2020-07-01;2;0;NA;NA;NA;21;0
"04";"39";2020-07-01;1;0;NA;NA;NA;15;0
"04";"49";2020-07-01;6;2;NA;NA;NA;16;0
"04";"59";2020-07-01;2;1;NA;NA;NA;26;0
"04";"69";2020-07-01;4;1;NA;NA;NA;29;0
"04";"79";2020-07-01;1;0;NA;NA;NA;19;0
"04";"89";2020-07-01;0;0;NA;NA;NA;8;1
"04";"90";2020-07-01;0;0;NA;NA;NA;0;0
"06";"0";2020-07-01;34;3;NA;NA;NA;360;28
"06";"09";2020-07-01;0;0;NA;NA;NA;10;0
"06";"19";2020-07-01;2;0;NA;NA;NA;20;0
"06";"29";2020-07-01;3;0;NA;NA;NA;55;0
"06";"39";2020-07-01;5;0;NA;NA;NA;54;0
"06";"49";2020-07-01;0;0;NA;NA;NA;51;4
"06";"59";2020-07-01;9;1;NA;NA;NA;62;5
"06";"69";2020-07-01;9;2;NA;NA;NA;57;8
"06";"79";2020-07-01;4;0;NA;NA;NA;23;6
"06";"89";2020-07-01;2;0;NA;NA;NA;20;4
"06";"90";2020-07-01;0;0;NA;NA;NA;1;1
"11";"0";2020-07-01;3873;286;NA;NA;NA;27656;7443
"11";"09";2020-07-01;12;2;NA;NA;NA;299;2
"11";"19";2020-07-01;13;3;NA;NA;NA;185;3
"11";"29";2020-07-01;58;8;NA;NA;NA;807;12
"11";"39";2020-07-01;110;14;NA;NA;NA;1827;53
"11";"49";2020-07-01;198;17;NA;NA;NA;2959;142
"11";"59";2020-07-01;432;66;NA;NA;NA;4594;527
"11";"69";2020-07-01;651;81;NA;NA;NA;5178;1072
"11";"79";2020-07-01;856;62;NA;NA;NA;4715;1730
"11";"89";2020-07-01;971;24;NA;NA;NA;4541;2359
"11";"90";2020-07-01;532;6;NA;NA;NA;2298;1486
"24";"0";2020-07-01;416;16;NA;NA;NA;1949;547
"24";"09";2020-07-01;0;0;NA;NA;NA;27;0
"24";"19";2020-07-01;0;0;NA;NA;NA;16;0
"24";"29";2020-07-01;1;0;NA;NA;NA;40;1
"24";"39";2020-07-01;5;1;NA;NA;NA;82;2
"24";"49";2020-07-01;5;0;NA;NA;NA;153;3
"24";"59";2020-07-01;23;4;NA;NA;NA;230;17
"24";"69";2020-07-01;64;5;NA;NA;NA;332;40
"24";"79";2020-07-01;103;6;NA;NA;NA;355;96
"24";"89";2020-07-01;132;0;NA;NA;NA;466;210
"24";"90";2020-07-01;81;0;NA;NA;NA;240;176
"27";"0";2020-07-01;132;9;NA;NA;NA;3860;1041
"27";"09";2020-07-01;0;0;NA;NA;NA;23;0
"27";"19";2020-07-01;0;0;NA;NA;NA;28;0
"27";"29";2020-07-01;0;0;NA;NA;NA;85;0
"27";"39";2020-07-01;0;0;NA;NA;NA;161;5
"27";"49";2020-07-01;2;0;NA;NA;NA;281;5
"27";"59";2020-07-01;11;1;NA;NA;NA;440;27
"27";"69";2020-07-01;19;1;NA;NA;NA;637;86
"27";"79";2020-07-01;33;5;NA;NA;NA;818;212
"27";"89";2020-07-01;45;1;NA;NA;NA;959;463
"27";"90";2020-07-01;21;1;NA;NA;NA;423;241
"28";"0";2020-07-01;216;6;NA;NA;NA;1658;434
"28";"09";2020-07-01;0;0;NA;NA;NA;4;0
"28";"19";2020-07-01;0;0;NA;NA;NA;8;0
