dep;jour;P;T;cl_age90;pop
01;2021-01-27;40;441;19;84665
01;2021-01-27;18;293;29;65496
01;2021-01-27;29;391;39;85588
01;2021-01-27;37;396;49;89678
01;2021-01-27;37;388;59;89791
01;2021-01-27;23;260;69;73500
01;2021-01-27;12;155;79;51011
01;2021-01-27;11;93;89;26830
01;2021-01-27;12;49;90;7395
01;2021-01-27;230;2585;0;656955
01;2021-01-28;12;144;09;83001
01;2021-01-28;31;675;19;84665
01;2021-01-28;23;391;29;65496
01;2021-01-28;38;547;39;85588
01;2021-01-28;42;468;49;89678
01;2021-01-28;41;390;59;89791
01;2021-01-28;21;219;69;73500
01;2021-01-28;10;158;79;51011
01;2021-01-28;8;78;89;26830
01;2021-01-28;11;38;90;7395
01;2021-01-28;237;3108;0;656955
01;2021-01-29;13;159;09;83001
01;2021-01-29;37;777;19;84665
01;2021-01-29;36;478;29;65496
01;2021-01-29;37;558;39;85588
01;2021-01-29;46;503;49;89678
01;2021-01-29;28;442;59;89791
01;2021-01-29;25;286;69;73500
01;2021-01-29;10;180;79;51011
01;2021-01-29;24;125;89;26830
01;2021-01-29;13;78;90;7395
01;2021-01-29;269;3586;0;656955
01;2021-01-30;7;83;09;83001
01;2021-01-30;24;208;19;84665
01;2021-01-30;14;194;29;65496
01;2021-01-30;26;249;39;85588
01;2021-01-30;21;223;49;89678
01;2021-01-30;14;216;59;89791
01;2021-01-30;8;152;69;73500
01;2021-01-30;13;140;79;51011
01;2021-01-30;9;61;89;26830
01;2021-01-30;1;25;90;7395
01;2021-01-30;137;1551;0;656955
01;2021-01-31;2;11;09;83001
01;2021-01-31;0;17;19;84665
01;2021-01-31;2;22;29;65496
01;2021-01-31;4;31;39;85588
01;2021-01-31;2;26;49;89678
01;2021-01-31;2;26;59;89791
01;2021-01-31;2;20;69;73500
01;2021-01-31;2;25;79;51011
01;2021-01-31;3;27;89;26830
01;2021-01-31;1;13;90;7395
01;2021-01-31;20;218;0;656955
01;2021-02-01;16;219;09;83001
01;2021-02-01;67;979;19;84665
01;2021-02-01;25;449;29;65496
01;2021-02-01;53;620;39;85588
01;2021-02-01;61;583;49;89678
01;2021-02-01;51;525;59;89791
01;2021-02-01;40;369;69;73500
01;2021-02-01;18;253;79;51011
01;2021-02-01;23;186;89;26830
01;2021-02-01;35;140;90;7395
01;2021-02-01;389;4323;0;656955
01;2021-02-02;12;180;09;83001
01;2021-02-02;33;835;19;84665
01;2021-02-02;34;384;29;65496
01;2021-02-02;31;546;39;85588
01;2021-02-02;39;451;49;89678
01;2021-02-02;45;412;59;89791
01;2021-02-02;27;271;69;73500
01;2021-02-02;15;195;79;51011
01;2021-02-02;9;108;89;26830
01;2021-02-02;15;64;90;7395
01;2021-02-02;260;3446;0;656955
01;2021-02-03;8;171;09;83001
01;2021-02-03;50;743;19;84665
01;2021-02-03;30;461;29;65496
01;2021-02-03;45;610;39;85588
01;2021-02-03;42;510;49;89678
01;2021-02-03;40;472;59;89791
01;2021-02-03;22;303;69;73500
01;2021-02-03;14;183;79;51011
01;2021-02-03;17;110;89;26830
01;2021-02-03;7;36;90;7395
01;2021-02-03;275;3599;0;656955
01;2021-02-04;15;178;09;83001
01;2021-02-04;41;1231;19;84665
01;2021-02-04;23;406;29;65496
01;2021-02-04;33;530;39;85588
01;2021-02-04;33;520;49;89678
01;2021-02-04;39;416;59;89791
01;2021-02-04;29;262;69;73500
01;2021-02-04;15;166;79;51011
01;2021-02-04;18;116;89;26830
01;2021-02-04;10;75;90;7395
01;2021-02-04;256;3901;0;656955
01;2021-02-05;12;191;09;83001
01;2021-02-05;40;992;19;84665
01;2021-02-05;29;370;29;65496
01;2021-02-05;33;542;39;85588
01;2021-02-05;40;560;49;89678
01;2021-02-05;33;426;59;89791
01;2021-02-05;17;300;69;73500
01;2021-02-05;18;212;79;51011
01;2021-02-05;10;116;89;26830
01;2021-02-05;9;73;90;7395
01;2021-02-05;241;3782;0;656955
01;2021-02-06;8;115;09;83001
01;2021-02-06;15;230;19;84665
01;2021-02-06;17;202;29;65496
01;2021-02-06;9;265;39;85588
01;2021-02-06;12;254;49;89678
01;2021-02-06;20;229;59;89791
01;2021-02-06;8;148;69;73500
01;2021-02-06;7;96;79;51011
01;2021-02-06;3;49;89;26830
01;2021-02-06;3;23;90;7395
01;2021-02-06;102;1611;0;656955
01;2021-02-07;2;11;09;83001
01;2021-02-07;0;19;19;84665
01;2021-02-07;4;30;29;65496
01;2021-02-07;1;24;39;85588
01;2021-02-07;1;25;49;89678
01;2021-02-07;1;26;59;89791
01;2021-02-07;1;16;69;73500
01;2021-02-07;1;23;79;51011
01;2021-02-07;1;20;89;26830
01;2021-02-07;2;8;90;7395
01;2021-02-07;14;202;0;656955
01;2021-02-08;14;168;09;83001
01;2021-02-08;40;476;19;84665
01;2021-02-08;31;393;29;65496
01;2021-02-08;40;546;39;85588
01;2021-02-08;40;538;49;89678
01;2021-02-08;27;470;59;89791
01;2021-02-08;29;334;69;73500
01;2021-02-08;22;256;79;51011
01;2021-02-08;10;164;89;26830
01;2021-02-08;6;64;90;7395
01;2021-02-08;259;3409;0;656955
01;2021-02-09;6;142;09;83001
01;2021-02-09;41;382;19;84665
01;2021-02-09;28;354;29;65496
01;2021-02-09;38;445;39;85588
01;2021-02-09;40;421;49;89678
01;2021-02-09;35;372;59;89791
01;2021-02-09;22;267;69;73500
01;2021-02-09;18;179;79;51011
01;2021-02-09;17;117;89;26830
01;2021-02-09;12;67;90;7395
01;2021-02-09;257;2746;0;656955
01;2021-02-10;9;121;09;83001
01;2021-02-10;27;363;19;84665
01;2021-02-10;23;350;29;65496
01;2021-02-10;35;448;39;85588
01;2021-02-10;38;469;49;89678
01;2021-02-10;29;378;59;89791
01;2021-02-10;18;210;69;73500
01;2021-02-10;21;220;79;51011
01;2021-02-10;11;129;89;26830
01;2021-02-10;5;60;90;7395
01;2021-02-10;216;2748;0;656955
01;2021-02-11;8;108;09;83001
01;2021-02-11;20;326;19;84665
01;2021-02-11;25;417;29;65496
01;2021-02-11;29;476;39;85588
01;2021-02-11;35;501;49;89678
01;2021-02-11;30;414;59;89791
01;2021-02-11;18;218;69;73500
01;2021-02-11;24;173;79;51011
01;2021-02-11;3;80;89;26830
01;2021-02-11;4;36;90;7395
01;2021-02-11;196;2750;0;656955
01;2021-02-12;11;125;09;83001
01;2021-02-12;26;405;19;84665
01;2021-02-12;27;426;29;65496
01;2021-02-12;29;478;39;85588
01;2021-02-12;35;493;49;89678
01;2021-02-12;30;468;59;89791
01;2021-02-12;17;293;69;73500
01;2021-02-12;10;164;79;51011
01;2021-02-12;3;96;89;26830
01;2021-02-12;3;30;90;7395
01;2021-02-12;191;2978;0;656955
01;2021-02-13;3;64;09;83001
01;2021-02-13;15;219;19;84665
01;2021-02-13;10;184;29;65496
01;2021-02-13;11;247;39;85588
01;2021-02-13;17;266;49;89678
01;2021-02-13;11;224;59;89791
01;2021-02-13;13;146;69;73500
01;2021-02-13;11;103;79;51011
01;2021-02-13;2;49;89;26830
01;2021-02-13;2;16;90;7395
01;2021-02-13;95;1518;0;656955
01;2021-02-14;0;15;09;83001
01;2021-02-14;0;11;19;84665
01;2021-02-14;2;23;29;65496
01;2021-02-14;3;26;39;85588
01;2021-02-14;2;22;49;89678
01;2021-02-14;4;16;59;89791
01;2021-02-14;0;15;69;73500
01;2021-02-14;0;17;79;51011
01;2021-02-14;2;21;89;26830
01;2021-02-14;2;11;90;7395
01;2021-02-14;15;177;0;656955
01;2021-02-15;9;105;09;83001
01;2021-02-15;47;333;19;84665
01;2021-02-15;33;362;29;65496
01;2021-02-15;46;491;39;85588
01;2021-02-15;46;452;49;89678
01;2021-02-15;42;411;59;89791
01;2021-02-15;18;322;69;73500
01;2021-02-15;16;248;79;51011
01;2021-02-15;10;154;89;26830
01;2021-02-15;2;55;90;7395
01;2021-02-15;269;2933;0;656955
01;2021-02-16;10;81;09;83001
01;2021-02-16;32;238;19;84665
01;2021-02-16;22;317;29;65496
01;2021-02-16;28;395;39;85588
01;2021-02-16;32;366;49;89678
01;2021-02-16;35;336;59;89791
01;2021-02-16;15;257;69;73500
01;2021-02-16;13;165;79;51011
01;2021-02-16;8;101;89;26830
01;2021-02-16;2;38;90;7395
01;2021-02-16;197;2294;0;656955
01;2021-02-17;12;73;09;83001
01;2021-02-17;15;227;19;84665
01;2021-02-17;26;315;29;65496
01;2021-02-17;38;364;39;85588
01;2021-02-17;42;334;49;89678
01;2021-02-17;25;313;59;89791
01;2021-02-17;14;209;69;73500
01;2021-02-17;10;137;79;51011
01;2021-02-17;6;85;89;26830
01;2021-02-17;2;35;90;7395
01;2021-02-17;190;2093;0;656955
01;2021-02-18;10;66;09;83001
01;2021-02-18;31;247;19;84665
01;2021-02-18;26;340;29;65496
01;2021-02-18;37;404;39;85588
01;2021-02-18;41;339;49;89678
01;2021-02-18;34;304;59;89791
01;2021-02-18;17;191;69;73500
01;2021-02-18;14;113;79;51011
01;2021-02-18;4;63;89;26830
01;2021-02-18;1;31;90;7395
01;2021-02-18;215;2098;0;656955
01;2021-02-19;9;99;09;83001
01;2021-02-19;22;263;19;84665
01;2021-02-19;26;375;29;65496
01;2021-02-19;25;375;39;85588
01;2021-02-19;26;364;49;89678
01;2021-02-19;31;370;59;89791
01;2021-02-19;24;304;69;73500
01;2021-02-19;15;213;79;51011
01;2021-02-19;7;78;89;26830
01;2021-02-19;5;31;90;7395
01;2021-02-19;190;2472;0;656955
01;2021-02-20;4;42;09;83001
01;2021-02-20;14;131;19;84665
01;2021-02-20;14;173;29;65496
01;2021-02-20;23;188;39;85588
01;2021-02-20;16;176;49;89678
01;2021-02-20;13;193;59;89791
01;2021-02-20;16;167;69;73500
01;2021-02-20;1;116;79;51011
01;2021-02-20;5;62;89;26830
01;2021-02-20;1;20;90;7395
01;2021-02-20;107;1268;0;656955
01;2021-02-21;2;6;09;83001
01;2021-02-21;5;15;19;84665
01;2021-02-21;1;21;29;65496
01;2021-02-21;4;25;39;85588
01;2021-02-21;2;28;49;89678
01;2021-02-21;4;23;59;89791
01;2021-02-21;1;20;69;73500
01;2021-02-21;3;24;79;51011
01;2021-02-21;0;19;89;26830
01;2021-02-21;2;10;90;7395
01;2021-02-21;24;191;0;656955
01;2021-02-22;17;119;09;83001
01;2021-02-22;57;350;19;84665
01;2021-02-22;43;387;29;65496
01;2021-02-22;47;453;39;85588
01;2021-02-22;48;454;49;89678
01;2021-02-22;39;467;59;89791
01;2021-02-22;23;336;69;73500
01;2021-02-22;24;253;79;51011
01;2021-02-22;11;131;89;26830
01;2021-02-22;2;40;90;7395
01;2021-02-22;311;2990;0;656955
01;2021-02-23;18;157;09;83001
01;2021-02-23;26;763;19;84665
01;2021-02-23;25;357;29;65496
01;2021-02-23;39;396;39;85588
01;2021-02-23;25;332;49;89678
01;2021-02-23;29;369;59;89791
01;2021-02-23;21;262;69;73500
01;2021-02-23;16;202;79;51011
01;2021-02-23;7;118;89;26830
01;2021-02-23;4;39;90;7395
01;2021-02-23;210;2995;0;656955
01;2021-02-24;12;89;09;83001
01;2021-02-24;33;357;19;84665
01;2021-02-24;26;314;29;65496
01;2021-02-24;42;343;39;85588
01;2021-02-24;27;290;49;89678
01;2021-02-24;32;320;59;89791
01;2021-02-24;20;229;69;73500
01;2021-02-24;12;160;79;51011
01;2021-02-24;11;113;89;26830
01;2021-02-24;2;58;90;7395
01;2021-02-24;217;2273;0;656955
01;2021-02-25;10;88;09;83001
01;2021-02-25;28;795;19;84665
01;2021-02-25;30;399;29;65496
01;2021-02-25;26;438;39;85588
01;2021-02-25;29;311;49;89678
01;2021-02-25;31;371;59;89791
01;2021-02-25;15;249;69;73500
01;2021-02-25;11;168;79;51011
01;2021-02-25;4;80;89;26830
01;2021-02-25;2;21;90;7395
01;2021-02-25;186;2920;0;656955
01;2021-02-26;13;127;09;83001
01;2021-02-26;24;829;19;84665
01;2021-02-26;27;461;29;65496
01;2021-02-26;32;453;39;85588
01;2021-02-26;26;443;49;89678
01;2021-02-26;35;433;59;89791
01;2021-02-26;22;309;69;73500
01;2021-02-26;12;220;79;51011
01;2021-02-26;8;129;89;26830
01;2021-02-26;2;62;90;7395
01;2021-02-26;201;3466;0;656955
01;2021-02-27;7;66;09;83001
01;2021-02-27;17;179;19;84665
01;2021-02-27;12;178;29;65496
01;2021-02-27;20;231;39;85588
01;2021-02-27;20;223;49;89678
01;2021-02-27;8;210;59;89791
01;2021-02-27;14;145;69;73500
01;2021-02-27;4;128;79;51011
01;2021-02-27;3;62;89;26830
01;2021-02-27;1;21;90;7395
01;2021-02-27;106;1443;0;656955
01;2021-02-28;1;12;09;83001
01;2021-02-28;1;24;19;84665
01;2021-02-28;1;22;29;65496
01;2021-02-28;0;16;39;85588
01;2021-02-28;4;22;49;89678
01;2021-02-28;2;29;59;89791
01;2021-02-28;1;25;69;73500
01;2021-02-28;2;25;79;51011
01;2021-02-28;0;18;89;26830
01;2021-02-28;0;16;90;7395
01;2021-02-28;12;209;0;656955
01;2021-03-01;17;169;09;83001
01;2021-03-01;30;944;19;84665
01;2021-03-01;35;401;29;65496
01;2021-03-01;43;481;39;85588
01;2021-03-01;36;419;49;89678
01;2021-03-01;36;453;59;89791
01;2021-03-01;24;380;69;73500
01;2021-03-01;22;273;79;51011
01;2021-03-01;2;117;89;26830
01;2021-03-01;2;51;90;7395
01;2021-03-01;247;3688;0;656955
01;2021-03-02;14;169;09;83001
01;2021-03-02;22;835;19;84665
01;2021-03-02;19;338;29;65496
01;2021-03-02;23;384;39;85588
01;2021-03-02;23;389;49;89678
01;2021-03-02;20;376;59;89791
01;2021-03-02;29;299;69;73500
01;2021-03-02;14;201;79;51011
01;2021-03-02;6;121;89;26830
01;2021-03-02;2;70;90;7395
01;2021-03-02;172;3182;0;656955
01;2021-03-03;7;164;09;83001
01;2021-03-03;18;384;19;84665
01;2021-03-03;31;345;29;65496
01;2021-03-03;28;365;39;85588
01;2021-03-03;28;337;49;89678
01;2021-03-03;23;332;59;89791
01;2021-03-03;17;210;69;73500
01;2021-03-03;7;158;79;51011
01;2021-03-03;7;79;89;26830
01;2021-03-03;4;34;90;7395
01;2021-03-03;170;2408;0;656955
01;2021-03-04;8;165;09;83001
01;2021-03-04;23;776;19;84665
01;2021-03-04;19;422;29;65496
01;2021-03-04;33;477;39;85588
01;2021-03-04;28;407;49;89678
01;2021-03-04;25;345;59;89791
01;2021-03-04;12;214;69;73500
01;2021-03-04;9;154;79;51011
01;2021-03-04;3;52;89;26830
01;2021-03-04;0;24;90;7395
01;2021-03-04;160;3036;0;656955
01;2021-03-05;9;164;09;83001
01;2021-03-05;18;559;19;84665
01;2021-03-05;26;442;29;65496
01;2021-03-05;28;526;39;85588
01;2021-03-05;29;431;49;89678
01;2021-03-05;25;400;59;89791
01;2021-03-05;22;303;69;73500
01;2021-03-05;17;182;79;51011
01;2021-03-05;7;103;89;26830
01;2021-03-05;0;44;90;7395
01;2021-03-05;181;3154;0;656955
01;2021-03-06;12;78;09;83001
01;2021-03-06;5;169;19;84665
01;2021-03-06;10;180;29;65496
01;2021-03-06;20;220;39;85588
01;2021-03-06;7;195;49;89678
01;2021-03-06;27;209;59;89791
01;2021-03-06;5;160;69;73500
01;2021-03-06;5;119;79;51011
01;2021-03-06;2;55;89;26830
01;2021-03-06;1;23;90;7395
01;2021-03-06;94;1408;0;656955
01;2021-03-07;0;24;09;83001
01;2021-03-07;2;21;19;84665
01;2021-03-07;3;31;29;65496
01;2021-03-07;2;35;39;85588
01;2021-03-07;2;26;49;89678
01;2021-03-07;2;34;59;89791
01;2021-03-07;2;30;69;73500
01;2021-03-07;0;20;79;51011
01;2021-03-07;2;24;89;26830
01;2021-03-07;0;12;90;7395
01;2021-03-07;15;257;0;656955
01;2021-03-08;17;546;09;83001
01;2021-03-08;32;819;19;84665
01;2021-03-08;35;426;29;65496
01;2021-03-08;41;506;39;85588
01;2021-03-08;41;487;49;89678
01;2021-03-08;35;500;59;89791
01;2021-03-08;21;338;69;73500
01;2021-03-08;17;296;79;51011
01;2021-03-08;12;110;89;26830
01;2021-03-08;1;37;90;7395
01;2021-03-08;252;4066;0;656955
01;2021-03-09;18;361;09;83001
01;2021-03-09;37;950;19;84665
01;2021-03-09;24;399;29;65496
01;2021-03-09;26;433;39;85588
01;2021-03-09;43;418;49;89678
01;2021-03-09;34;368;59;89791
01;2021-03-09;30;258;69;73500
01;2021-03-09;9;193;79;51011
01;2021-03-09;0;109;89;26830
01;2021-03-09;0;48;90;7395
01;2021-03-09;221;3537;0;656955
01;2021-03-10;14;221;09;83001
01;2021-03-10;32;508;19;84665
01;2021-03-10;28;434;29;65496
01;2021-03-10;27;471;39;85588
01;2021-03-10;31;444;49;89678
01;2021-03-10;19;395;59;89791
01;2021-03-10;14;250;69;73500
01;2021-03-10;14;153;79;51011
01;2021-03-10;3;67;89;26830
01;2021-03-10;0;35;90;7395
01;2021-03-10;182;2978;0;656955
01;2021-03-11;5;374;09;83001
01;2021-03-11;38;1067;19;84665
01;2021-03-11;27;382;29;65496
01;2021-03-11;31;530;39;85588
01;2021-03-11;35;418;49;89678
01;2021-03-11;19;352;59;89791
01;2021-03-11;18;241;69;73500
01;2021-03-11;11;149;79;51011
01;2021-03-11;2;80;89;26830
01;2021-03-11;0;52;90;7395
01;2021-03-11;186;3645;0;656955
01;2021-03-12;16;612;09;83001
01;2021-03-12;45;1016;19;84665
01;2021-03-12;33;515;29;65496
01;2021-03-12;34;565;39;85588
01;2021-03-12;29;526;49;89678
01;2021-03-12;25;474;59;89791
01;2021-03-12;10;298;69;73500
01;2021-03-12;12;176;79;51011
01;2021-03-12;8;113;89;26830
01;2021-03-12;2;56;90;7395
01;2021-03-12;214;4351;0;656955
01;2021-03-13;7;108;09;83001
01;2021-03-13;18;257;19;84665
01;2021-03-13;5;185;29;65496
01;2021-03-13;15;247;39;85588
01;2021-03-13;25;243;49;89678
01;2021-03-13;14;246;59;89791
01;2021-03-13;13;152;69;73500
01;2021-03-13;4;122;79;51011
01;2021-03-13;2;67;89;26830
01;2021-03-13;0;14;90;7395
01;2021-03-13;103;1641;0;656955
01;2021-03-14;0;24;09;83001
01;2021-03-14;5;33;19;84665
01;2021-03-14;1;39;29;65496
01;2021-03-14;7;45;39;85588
01;2021-03-14;0;31;49;89678
01;2021-03-14;2;46;59;89791
01;2021-03-14;1;31;69;73500
01;2021-03-14;0;14;79;51011
01;2021-03-14;4;24;89;26830
01;2021-03-14;0;13;90;7395
01;2021-03-14;20;300;0;656955
01;2021-03-15;11;741;09;83001
01;2021-03-15;48;945;19;84665
01;2021-03-15;36;443;29;65496
01;2021-03-15;50;574;39;85588
01;2021-03-15;55;514;49;89678
01;2021-03-15;48;517;59;89791
01;2021-03-15;25;372;69;73500
01;2021-03-15;21;278;79;51011
01;2021-03-15;2;114;89;26830
01;2021-03-15;4;49;90;7395
01;2021-03-15;300;4547;0;656955
01;2021-03-16;23;809;09;83001
01;2021-03-16;54;955;19;84665
01;2021-03-16;35;393;29;65496
01;2021-03-16;51;541;39;85588
01;2021-03-16;46;441;49;89678
01;2021-03-16;40;397;59;89791
01;2021-03-16;23;275;69;73500
01;2021-03-16;14;175;79;51011
01;2021-03-16;9;121;89;26830
01;2021-03-16;2;64;90;7395
01;2021-03-16;297;4171;0;656955
01;2021-03-17;14;242;09;83001
01;2021-03-17;49;686;19;84665
01;2021-03-17;33;444;29;65496
01;2021-03-17;38;564;39;85588
01;2021-03-17;32;461;49;89678
01;2021-03-17;35;384;59;89791
01;2021-03-17;18;278;69;73500
01;2021-03-17;6;160;79;51011
01;2021-03-17;3;76;89;26830
01;2021-03-17;1;24;90;7395
01;2021-03-17;229;3319;0;656955
01;2021-03-18;18;763;09;83001
01;2021-03-18;43;903;19;84665
01;2021-03-18;39;482;29;65496
01;2021-03-18;60;600;39;85588
01;2021-03-18;39;506;49;89678
01;2021-03-18;38;515;59;89791
01;2021-03-18;28;284;69;73500
01;2021-03-18;8;148;79;51011
01;2021-03-18;6;80;89;26830
01;2021-03-18;0;30;90;7395
01;2021-03-18;279;4311;0;656955
01;2021-03-19;15;687;09;83001
01;2021-03-19;60;1061;19;84665
01;2021-03-19;36;519;29;65496
01;2021-03-19;44;634;39;85588
01;2021-03-19;36;560;49;89678
01;2021-03-19;45;528;59;89791
01;2021-03-19;23;318;69;73500
01;2021-03-19;16;187;79;51011
01;2021-03-19;5;86;89;26830
01;2021-03-19;1;30;90;7395
01;2021-03-19;281;4610;0;656955
01;2021-03-20;9;121;09;83001
01;2021-03-20;35;328;19;84665
01;2021-03-20;22;253;29;65496
01;2021-03-20;28;288;39;85588
01;2021-03-20;22;292;49;89678
01;2021-03-20;23;282;59;89791
01;2021-03-20;14;207;69;73500
01;2021-03-20;7;134;79;51011
01;2021-03-20;1;66;89;26830
01;2021-03-20;1;14;90;7395
01;2021-03-20;162;1985;0;656955
01;2021-03-21;2;23;09;83001
01;2021-03-21;8;37;19;84665
01;2021-03-21;2;37;29;65496
01;2021-03-21;3;41;39;85588
01;2021-03-21;2;35;49;89678
01;2021-03-21;4;24;59;89791
01;2021-03-21;6;27;69;73500
01;2021-03-21;0;27;79;51011
01;2021-03-21;2;23;89;26830
01;2021-03-21;0;14;90;7395
01;2021-03-21;29;288;0;656955
01;2021-03-22;36;703;09;83001
01;2021-03-22;69;826;19;84665
01;2021-03-22;46;564;29;65496
01;2021-03-22;59;694;39;85588
01;2021-03-22;57;583;49;89678
01;2021-03-22;65;569;59;89791
01;2021-03-22;44;410;69;73500
01;2021-03-22;17;291;79;51011
01;2021-03-22;5;125;89;26830
01;2021-03-22;0;54;90;7395
01;2021-03-22;398;4819;0;656955
01;2021-03-23;15;1097;09;83001
01;2021-03-23;64;1325;19;84665
01;2021-03-23;43;511;29;65496
01;2021-03-23;56;643;39;85588
01;2021-03-23;60;569;49;89678
01;2021-03-23;43;501;59;89791
01;2021-03-23;26;312;69;73500
01;2021-03-23;13;187;79;51011
01;2021-03-23;1;105;89;26830
01;2021-03-23;2;33;90;7395
01;2021-03-23;323;5283;0;656955
01;2021-03-24;32;418;09;83001
01;2021-03-24;67;919;19;84665
01;2021-03-24;48;492;29;65496
01;2021-03-24;54;628;39;85588
01;2021-03-24;50;617;49;89678
01;2021-03-24;61;499;59;89791
01;2021-03-24;24;302;69;73500
01;2021-03-24;16;191;79;51011
01;2021-03-24;4;97;89;26830
01;2021-03-24;1;27;90;7395
01;2021-03-24;357;4190;0;656955
01;2021-03-25;34;795;09;83001
01;2021-03-25;76;1047;19;84665
01;2021-03-25;46;577;29;65496
01;2021-03-25;50;687;39;85588
01;2021-03-25;63;605;49;89678
01;2021-03-25;42;579;59;89791
01;2021-03-25;23;330;69;73500
01;2021-03-25;19;193;79;51011
01;2021-03-25;6;88;89;26830
01;2021-03-25;2;35;90;7395
01;2021-03-25;361;4936;0;656955
01;2021-03-26;41;698;09;83001
01;2021-03-26;85;1080;19;84665
01;2021-03-26;35;581;29;65496
01;2021-03-26;62;767;39;85588
01;2021-03-26;62;689;49;89678
01;2021-03-26;58;653;59;89791
01;2021-03-26;31;440;69;73500
01;2021-03-26;16;211;79;51011
01;2021-03-26;9;109;89;26830
01;2021-03-26;2;55;90;7395
01;2021-03-26;401;5284;0;656955
01;2021-03-27;11;163;09;83001
01;2021-03-27;39;436;19;84665
01;2021-03-27;34;293;29;65496
01;2021-03-27;28;361;39;85588
01;2021-03-27;43;376;49;89678
01;2021-03-27;24;305;59;89791
01;2021-03-27;12;226;69;73500
01;2021-03-27;11;143;79;51011
01;2021-03-27;3;64;89;26830
01;2021-03-27;3;22;90;7395
01;2021-03-27;208;2389;0;656955
01;2021-03-28;3;24;09;83001
01;2021-03-28;0;40;19;84665
01;2021-03-28;5;37;29;65496
01;2021-03-28;3;42;39;85588
01;2021-03-28;6;47;49;89678
01;2021-03-28;6;37;59;89791
01;2021-03-28;1;28;69;73500
01;2021-03-28;2;24;79;51011
01;2021-03-28;4;26;89;26830
01;2021-03-28;0;9;90;7395
01;2021-03-28;30;314;0;656955
01;2021-03-29;15;1103;09;83001
01;2021-03-29;88;1290;19;84665
01;2021-03-29;70;640;29;65496
01;2021-03-29;61;811;39;85588
01;2021-03-29;101;745;49;89678
01;2021-03-29;77;682;59;89791
01;2021-03-29;43;447;69;73500
01;2021-03-29;35;313;79;51011
01;2021-03-29;9;135;89;26830
01;2021-03-29;3;41;90;7395
01;2021-03-29;502;6207;0;656955
01;2021-03-30;32;1088;09;83001
01;2021-03-30;69;1283;19;84665
01;2021-03-30;65;618;29;65496
01;2021-03-30;68;762;39;85588
01;2021-03-30;61;766;49;89678
01;2021-03-30;58;611;59;89791
01;2021-03-30;33;367;69;73500
01;2021-03-30;22;249;79;51011
01;2021-03-30;9;109;89;26830
01;2021-03-30;10;52;90;7395
01;2021-03-30;427;5905;0;656955
01;2021-03-31;19;380;09;83001
01;2021-03-31;85;986;19;84665
01;2021-03-31;57;651;29;65496
01;2021-03-31;63;772;39;85588
01;2021-03-31;59;685;49;89678
01;2021-03-31;64;659;59;89791
01;2021-03-31;28;365;69;73500
01;2021-03-31;18;212;79;51011
01;2021-03-31;9;101;89;26830
01;2021-03-31;0;32;90;7395
01;2021-03-31;402;4843;0;656955
01;2021-04-01;36;1358;09;83001
01;2021-04-01;89;1469;19;84665
01;2021-04-01;59;639;29;65496
01;2021-04-01;75;874;39;85588
01;2021-04-01;78;848;49;89678
01;2021-04-01;70;682;59;89791
01;2021-04-01;33;378;69;73500
01;2021-04-01;22;192;79;51011
01;2021-04-01;5;83;89;26830
01;2021-04-01;4;41;90;7395
01;2021-04-01;471;6564;0;656955
01;2021-04-02;33;1085;09;83001
01;2021-04-02;76;1300;19;84665
01;2021-04-02;64;764;29;65496
01;2021-04-02;64;898;39;85588
01;2021-04-02;69;949;49;89678
01;2021-04-02;57;712;59;89791
01;2021-04-02;27;388;69;73500
01;2021-04-02;18;202;79;51011
01;2021-04-02;9;87;89;26830
01;2021-04-02;0;27;90;7395
01;2021-04-02;417;6412;0;656955
01;2021-04-03;16;226;09;83001
01;2021-04-03;42;538;19;84665
01;2021-04-03;31;406;29;65496
01;2021-04-03;32;463;39;85588
01;2021-04-03;26;447;49;89678
01;2021-04-03;33;365;59;89791
01;2021-04-03;16;236;69;73500
01;2021-04-03;11;170;79;51011
01;2021-04-03;6;63;89;26830
01;2021-04-03;0;16;90;7395
01;2021-04-03;213;2930;0;656955
01;2021-04-04;2;31;09;83001
01;2021-04-04;5;36;19;84665
01;2021-04-04;1;31;29;65496
01;2021-04-04;11;73;39;85588
01;2021-04-04;8;45;49;89678
01;2021-04-04;2;33;59;89791
01;2021-04-04;1;25;69;73500
01;2021-04-04;3;22;79;51011
01;2021-04-04;2;23;89;26830
01;2021-04-04;1;10;90;7395
01;2021-04-04;36;329;0;656955
01;2021-04-05;1;24;09;83001
01;2021-04-05;3;61;19;84665
01;2021-04-05;2;79;29;65496
01;2021-04-05;7;67;39;85588
01;2021-04-05;17;78;49;89678
01;2021-04-05;5;62;59;89791
01;2021-04-05;2;47;69;73500
01;2021-04-05;1;31;79;51011
01;2021-04-05;5;44;89;26830
